passID,timestamp,stationRef,vehicleRef,charge,tagAbbr,originStatus,stationOperator
AMA8803405,6-11-2021 11:33,KO01,VX68BAR38623,3.1,NE,visitor,KO
JMD9153402,12-6-2021 17:01,KO01,BY85QGR11636,1.0,GF,visitor,KO
VAL4109841,28-8-2019 21:03,KO01,XV91YMP27722,2.8,MR,visitor,KO
JNW1327821,4-10-2019 00:20,KO01,XV91YMP27722,2.2,MR,visitor,KO
KZX6598630,11-2-2020 08:38,KO01,XV91YMP27722,1.5,MR,visitor,KO
DJB8369555,23-5-2021 22:28,KO01,XV91YMP27722,3.1,MR,visitor,KO
CYK1453808,6-7-2021 17:32,KO01,XV91YMP27722,2.5,MR,visitor,KO
MEW5137090,12-11-2020 21:08,KO01,JF94VYA88954,2.2,OO,visitor,KO
KPT1084302,3-1-2019 06:06,KO01,IX01MVL33676,2.5,KO,home,KO
WOX7420412,6-2-2019 06:23,KO01,IX01MVL33676,2.5,KO,home,KO
JOU7226812,18-5-2019 06:45,KO01,IX01MVL33676,2.5,KO,home,KO
GBV6186084,21-7-2019 03:13,KO01,IX01MVL33676,2.5,KO,home,KO
CRY6084108,26-8-2019 03:13,KO01,IX01MVL33676,2.5,KO,home,KO
XSR6101417,20-9-2019 23:49,KO01,IX01MVL33676,2.5,KO,home,KO
TPG8311430,24-10-2019 00:00,KO01,IX01MVL33676,2.5,KO,home,KO
FUQ0033578,13-11-2019 21:01,KO01,IX01MVL33676,2.5,KO,home,KO
UPZ7872554,25-12-2019 01:19,KO01,IX01MVL33676,2.5,KO,home,KO
AFW2282232,5-3-2020 14:30,KO01,IX01MVL33676,2.5,KO,home,KO
EEH8176745,12-3-2020 02:30,KO01,IX01MVL33676,2.5,KO,home,KO
CLJ2137833,20-3-2020 21:53,KO01,IX01MVL33676,2.5,KO,home,KO
WOM9050983,7-4-2020 13:31,KO01,IX01MVL33676,2.5,KO,home,KO
OCI0440468,8-4-2020 13:30,KO01,IX01MVL33676,2.5,KO,home,KO
RBG6725384,14-4-2020 23:09,KO01,IX01MVL33676,2.5,KO,home,KO
CGU8757851,7-5-2020 02:20,KO01,IX01MVL33676,2.5,KO,home,KO
IYQ2209044,4-6-2020 19:57,KO01,IX01MVL33676,2.5,KO,home,KO
NMG1891262,18-6-2020 00:13,KO01,IX01MVL33676,2.5,KO,home,KO
SKS9927116,29-7-2020 09:49,KO01,IX01MVL33676,2.5,KO,home,KO
HZA9236106,13-8-2020 06:48,KO01,IX01MVL33676,2.5,KO,home,KO
PAB5983890,3-9-2020 01:20,KO01,IX01MVL33676,2.5,KO,home,KO
BVP8284322,18-9-2020 15:25,KO01,IX01MVL33676,2.5,KO,home,KO
CDS1594360,24-10-2020 22:47,KO01,IX01MVL33676,2.5,KO,home,KO
XMS8885338,27-11-2020 02:21,KO01,IX01MVL33676,2.5,KO,home,KO
OIC1202035,4-12-2020 17:00,KO01,IX01MVL33676,2.5,KO,home,KO
KAT1982097,17-1-2021 09:59,KO01,IX01MVL33676,2.5,KO,home,KO
APT3620699,21-1-2021 08:54,KO01,IX01MVL33676,2.5,KO,home,KO
QBT9346072,1-6-2021 15:46,KO01,IX01MVL33676,2.5,KO,home,KO
VTY1653036,3-7-2021 15:32,KO01,IX01MVL33676,2.5,KO,home,KO
CXO6029266,17-7-2021 09:26,KO01,IX01MVL33676,2.5,KO,home,KO
KZF7618187,5-9-2021 12:00,KO01,IX01MVL33676,2.5,KO,home,KO
BTK6583207,15-1-2019 06:55,KO01,FL13UMN92207,1.0,KO,home,KO
PSE0866542,25-1-2019 07:56,KO01,FL13UMN92207,1.0,KO,home,KO
DZS2247398,12-3-2019 21:26,KO01,FL13UMN92207,2.2,KO,home,KO
XGK5293040,29-3-2019 08:06,KO01,FL13UMN92207,1.0,KO,home,KO
MSI9939721,14-4-2019 05:37,KO01,FL13UMN92207,1.0,KO,home,KO
YYB9553867,13-5-2019 03:04,KO01,FL13UMN92207,1.0,KO,home,KO
ZXE2285117,2-6-2019 17:24,KO01,FL13UMN92207,1.0,KO,home,KO
BFZ9957316,5-6-2019 00:44,KO01,FL13UMN92207,1.0,KO,home,KO
IQM1558243,22-6-2019 05:42,KO01,FL13UMN92207,1.0,KO,home,KO
BMS5287941,1-7-2019 08:24,KO01,FL13UMN92207,1.0,KO,home,KO
TLU8461690,2-7-2019 08:44,KO01,FL13UMN92207,1.0,KO,home,KO
JEZ0182034,7-10-2019 10:36,KO01,FL13UMN92207,1.0,KO,home,KO
TSD9760317,24-10-2019 05:39,KO01,FL13UMN92207,1.0,KO,home,KO
OHW3110953,3-11-2019 14:03,KO01,FL13UMN92207,1.0,KO,home,KO
GFI5400721,12-11-2019 17:06,KO01,FL13UMN92207,1.0,KO,home,KO
OCI7492954,14-1-2020 03:25,KO01,FL13UMN92207,1.0,KO,home,KO
YEN8296121,5-3-2020 09:15,KO01,FL13UMN92207,1.0,KO,home,KO
XCY7370509,8-6-2020 12:13,KO01,FL13UMN92207,1.0,KO,home,KO
QVC1184633,23-12-2020 03:53,KO01,FL13UMN92207,1.0,KO,home,KO
NFI2272360,5-2-2021 16:59,KO01,FL13UMN92207,1.0,KO,home,KO
BPA3780810,10-2-2021 04:46,KO01,FL13UMN92207,1.0,KO,home,KO
KPZ3047288,1-3-2021 11:24,KO01,FL13UMN92207,1.0,KO,home,KO
MZF0797272,25-9-2021 12:37,KO01,FL13UMN92207,1.0,KO,home,KO
EIL0402214,12-10-2021 15:48,KO01,FL13UMN92207,2.5,KO,home,KO
XRQ6658949,10-11-2021 08:00,KO01,FL13UMN92207,1.0,KO,home,KO
CWK8615337,11-11-2021 00:28,KO01,FL13UMN92207,1.0,KO,home,KO
TTC6838971,12-11-2021 19:40,KO01,FL13UMN92207,1.0,KO,home,KO
OKT6360812,4-5-2020 17:17,KO01,CK97FAU13897,3.1,GF,visitor,KO
CPY4791165,24-3-2019 02:39,KO01,EC02LZC49528,2.2,EG,visitor,KO
BXC4046850,20-8-2019 01:58,KO01,EC02LZC49528,1.5,EG,visitor,KO
ZNM1118347,26-9-2019 02:43,KO01,EC02LZC49528,2.0,EG,visitor,KO
QXW6929890,12-10-2019 06:06,KO01,EC02LZC49528,3.1,EG,visitor,KO
MPQ2155165,31-12-2019 05:06,KO01,EC02LZC49528,1.25,EG,visitor,KO
OLM1473141,27-7-2019 17:36,KO01,DV04FQL29609,2.5,AO,visitor,KO
YVH5020352,20-2-2021 08:05,KO01,DV04FQL29609,1.25,AO,visitor,KO
RNE7190374,18-10-2021 14:10,KO01,OC94ASJ72024,1.0,AO,visitor,KO
SNS5290723,2-5-2020 03:44,KO01,VJ92OYV94295,3.1,OO,visitor,KO
VJG9666471,14-9-2021 22:59,KO01,VJ92OYV94295,1.25,OO,visitor,KO
JSG9659906,6-8-2020 00:16,KO01,QU94IGC75528,1.5,EG,visitor,KO
QQB6896573,26-4-2021 15:06,KO01,QU94IGC75528,2.0,EG,visitor,KO
ANH4207634,18-8-2019 21:27,KO01,VL67TFO75321,1.0,EG,visitor,KO
XOP8562282,4-11-2021 02:40,KO01,VL67TFO75321,1.0,EG,visitor,KO
RNT4443203,7-12-2020 13:12,KO01,JV67MTI17124,2.8,NE,visitor,KO
DAA6559771,8-5-2019 08:32,KO01,RR98KQE80731,1.25,MR,visitor,KO
HFH2731443,21-5-2019 07:36,KO01,RR98KQE80731,1.5,MR,visitor,KO
CMB7411389,7-1-2020 22:45,KO01,RR98KQE80731,1.25,MR,visitor,KO
PVG7841748,13-1-2021 17:44,KO01,LC72NRN52084,1.25,OO,visitor,KO
KXT4827363,30-7-2019 23:34,KO01,IC95TLY24827,1.0,OO,visitor,KO
UVD4121922,5-12-2019 08:44,KO01,IC95TLY24827,2.8,OO,visitor,KO
YEU3859182,5-9-2019 19:02,KO01,SL09NOT64494,2.2,GF,visitor,KO
EUC3144075,15-7-2019 03:19,KO01,MA30QLI76818,1.5,GF,visitor,KO
RFA0760433,6-9-2021 22:10,KO01,UF84JOS00561,1.0,GF,visitor,KO
FEE2025411,26-1-2020 05:56,KO01,QX75YWC61835,3.1,OO,visitor,KO
AMA3155781,4-5-2021 02:43,KO01,EV77EDV52985,2.2,NE,visitor,KO
MEY9418927,9-4-2020 09:50,KO01,SY96JDQ97089,1.0,AO,visitor,KO
VJX9994912,8-9-2020 07:54,KO01,UP28MBM38391,1.25,NE,visitor,KO
EQR9233345,7-11-2019 12:17,KO01,JD78PQD35395,1.5,EG,visitor,KO
JJV3952719,20-6-2019 12:48,KO01,LM86GYO69819,1.5,GF,visitor,KO
HPQ7014501,19-1-2019 23:39,KO01,ZY93PCY41868,1.5,KO,home,KO
OSF5457479,10-3-2019 02:44,KO01,ZY93PCY41868,1.5,KO,home,KO
SMY6437729,1-4-2019 20:00,KO01,ZY93PCY41868,1.5,KO,home,KO
MZZ0771168,11-4-2019 05:08,KO01,ZY93PCY41868,1.5,KO,home,KO
JIX4940283,22-5-2019 01:17,KO01,ZY93PCY41868,1.5,KO,home,KO
WNX0184273,5-6-2019 12:34,KO01,ZY93PCY41868,1.5,KO,home,KO
DZD3869664,20-6-2019 16:27,KO01,ZY93PCY41868,1.5,KO,home,KO
XZI3421245,9-8-2019 09:15,KO01,ZY93PCY41868,1.5,KO,home,KO
OSX6780992,17-8-2019 19:19,KO01,ZY93PCY41868,1.5,KO,home,KO
LNX1930639,13-10-2019 19:33,KO01,ZY93PCY41868,1.5,KO,home,KO
MBJ5265960,22-11-2019 00:14,KO01,ZY93PCY41868,1.5,KO,home,KO
KUE0692682,26-11-2019 01:55,KO01,ZY93PCY41868,1.5,KO,home,KO
DDC9848400,12-4-2020 05:20,KO01,ZY93PCY41868,1.5,KO,home,KO
TPI9056392,19-4-2020 02:50,KO01,ZY93PCY41868,1.5,KO,home,KO
VZQ9816063,30-4-2020 09:27,KO01,ZY93PCY41868,1.5,KO,home,KO
YFS5603044,15-6-2020 17:01,KO01,ZY93PCY41868,1.5,KO,home,KO
KCT3745905,5-7-2020 04:39,KO01,ZY93PCY41868,1.5,KO,home,KO
PAA2014178,14-7-2020 09:29,KO01,ZY93PCY41868,1.5,KO,home,KO
AGQ9495345,16-9-2020 17:46,KO01,ZY93PCY41868,1.5,KO,home,KO
HJJ2992150,22-10-2020 20:42,KO01,ZY93PCY41868,1.5,KO,home,KO
YYH5886909,29-12-2020 01:16,KO01,ZY93PCY41868,1.5,KO,home,KO
NZL5323371,1-2-2021 21:39,KO01,ZY93PCY41868,1.5,KO,home,KO
JEJ9337472,22-2-2021 03:17,KO01,ZY93PCY41868,1.5,KO,home,KO
OVL3986809,22-2-2021 10:09,KO01,ZY93PCY41868,1.5,KO,home,KO
FAY3586887,25-4-2021 00:19,KO01,ZY93PCY41868,1.5,KO,home,KO
TCN7691054,6-5-2021 14:14,KO01,ZY93PCY41868,1.5,KO,home,KO
PXK3364306,17-5-2021 21:30,KO01,ZY93PCY41868,1.5,KO,home,KO
WWG4194971,18-6-2021 04:35,KO01,ZY93PCY41868,1.5,KO,home,KO
IGX0241090,4-7-2021 22:52,KO01,ZY93PCY41868,1.5,KO,home,KO
SRQ2839185,15-7-2021 11:33,KO01,ZY93PCY41868,1.5,KO,home,KO
BTC3324187,29-7-2021 16:44,KO01,ZY93PCY41868,1.5,KO,home,KO
KAJ4446964,20-8-2021 18:00,KO01,ZY93PCY41868,1.5,KO,home,KO
MFT4868018,27-8-2021 13:09,KO01,ZY93PCY41868,1.5,KO,home,KO
LNZ8824660,10-9-2021 15:30,KO01,ZY93PCY41868,2.0,KO,home,KO
QAW1928579,16-9-2021 05:09,KO01,ZY93PCY41868,1.5,KO,home,KO
VEG4364122,16-9-2021 18:00,KO01,ZY93PCY41868,1.5,KO,home,KO
OLX5089692,11-10-2021 14:00,KO01,ZY93PCY41868,1.5,KO,home,KO
YBJ7025641,9-11-2021 00:36,KO01,ZY93PCY41868,1.5,KO,home,KO
BOV3156076,18-1-2020 09:18,KO01,WU78BMX13511,2.0,GF,visitor,KO
EXA8780323,29-8-2021 15:17,KO01,WU78BMX13511,2.2,GF,visitor,KO
DHQ3603050,17-5-2019 14:21,KO01,WG11QVY31890,1.25,OO,visitor,KO
SHM1943651,20-7-2021 18:02,KO01,NZ35XLQ89678,2.2,NE,visitor,KO
DZZ4648694,11-4-2020 06:54,KO01,EE22TMX10817,2.5,OO,visitor,KO
GLT4004406,31-5-2020 06:50,KO01,EE22TMX10817,3.1,OO,visitor,KO
JUW3970592,21-1-2019 03:30,KO01,YH66OKD41942,3.1,KO,home,KO
SWO9830900,4-2-2019 00:46,KO01,YH66OKD41942,2.8,KO,home,KO
COU4062118,11-9-2019 15:42,KO01,YH66OKD41942,2.8,KO,home,KO
PHP7263846,8-2-2020 16:08,KO01,YH66OKD41942,2.8,KO,home,KO
GLX7544134,26-2-2020 13:43,KO01,YH66OKD41942,2.8,KO,home,KO
CDC9700930,2-4-2020 02:50,KO01,YH66OKD41942,2.8,KO,home,KO
FNV5439348,6-4-2020 00:42,KO01,YH66OKD41942,2.8,KO,home,KO
LFC2048063,20-6-2020 03:22,KO01,YH66OKD41942,2.8,KO,home,KO
DCE8300807,16-12-2020 08:55,KO01,YH66OKD41942,2.8,KO,home,KO
NXS1204102,27-1-2021 20:39,KO01,YH66OKD41942,2.8,KO,home,KO
LPD8053037,7-3-2021 14:01,KO01,YH66OKD41942,2.8,KO,home,KO
FYR4719690,26-4-2021 10:20,KO01,YH66OKD41942,2.8,KO,home,KO
SKK9577778,17-1-2019 16:57,KO01,RV87TIY76692,2.5,KO,home,KO
CFM3534846,19-1-2019 09:40,KO01,RV87TIY76692,2.5,KO,home,KO
LKV2782381,21-1-2019 10:30,KO01,RV87TIY76692,2.5,KO,home,KO
OWV0866884,15-3-2019 13:32,KO01,RV87TIY76692,2.5,KO,home,KO
MSY5502832,26-4-2019 21:27,KO01,RV87TIY76692,2.5,KO,home,KO
PPK9767107,11-8-2019 19:10,KO01,RV87TIY76692,2.5,KO,home,KO
FGM0871281,1-9-2019 15:27,KO01,RV87TIY76692,2.5,KO,home,KO
WHB8154243,22-2-2020 12:50,KO01,RV87TIY76692,2.5,KO,home,KO
NYK0761909,9-5-2020 10:02,KO01,RV87TIY76692,2.5,KO,home,KO
PWT4307210,21-6-2020 11:01,KO01,RV87TIY76692,2.5,KO,home,KO
MIF2005627,8-7-2020 18:32,KO01,RV87TIY76692,2.5,KO,home,KO
FCL3978707,18-11-2020 04:24,KO01,RV87TIY76692,2.5,KO,home,KO
TCF4416331,22-2-2021 22:28,KO01,RV87TIY76692,2.0,KO,home,KO
AGV5584471,1-3-2021 07:28,KO01,RV87TIY76692,2.5,KO,home,KO
QRS8720181,12-3-2021 08:30,KO01,RV87TIY76692,2.5,KO,home,KO
IOU4588689,31-8-2021 22:52,KO01,RV87TIY76692,2.5,KO,home,KO
XAZ5695641,11-11-2021 06:17,KO01,RV87TIY76692,2.2,KO,home,KO
QZZ4990133,29-12-2019 05:40,KO01,UO75YNW62238,2.8,KO,home,KO
ZND4412439,16-2-2020 09:42,KO01,UO75YNW62238,2.8,KO,home,KO
CII8631766,27-3-2020 07:51,KO01,UO75YNW62238,2.8,KO,home,KO
BPS7077757,16-4-2020 20:55,KO01,UO75YNW62238,2.8,KO,home,KO
QYM5501551,3-5-2020 21:14,KO01,UO75YNW62238,2.8,KO,home,KO
UUG5608713,29-7-2020 16:25,KO01,UO75YNW62238,2.8,KO,home,KO
FYB6727703,21-8-2020 17:16,KO01,UO75YNW62238,2.8,KO,home,KO
EKV6104583,6-9-2020 20:36,KO01,UO75YNW62238,2.8,KO,home,KO
ECM9469176,2-10-2020 02:00,KO01,UO75YNW62238,2.8,KO,home,KO
HTP6250782,16-3-2021 21:30,KO01,UO75YNW62238,2.8,KO,home,KO
VUO5524051,23-4-2021 00:33,KO01,UO75YNW62238,2.8,KO,home,KO
IZD3930702,15-6-2021 22:08,KO01,UO75YNW62238,2.8,KO,home,KO
HXY6111088,19-6-2021 04:51,KO01,UO75YNW62238,2.8,KO,home,KO
KEC9908947,6-7-2021 22:37,KO01,UO75YNW62238,2.8,KO,home,KO
CTD6808725,16-4-2019 22:03,KO01,BK77KNV91142,1.5,OO,visitor,KO
JXK0907746,6-9-2020 14:07,KO01,BK77KNV91142,1.0,OO,visitor,KO
HDH8979011,11-8-2021 08:36,KO01,BK77KNV91142,1.25,OO,visitor,KO
MDA7817323,26-3-2019 21:32,KO01,EN26OAB52983,2.5,GF,visitor,KO
FZS8692226,4-1-2019 08:01,KO05,ED51EWW52190,1.0,KO,home,KO
KIZ1829445,2-6-2019 16:35,KO05,ED51EWW52190,2.8,KO,home,KO
CQF5825701,10-6-2019 02:26,KO05,ED51EWW52190,2.8,KO,home,KO
PJV5560159,18-6-2019 09:30,KO05,ED51EWW52190,2.8,KO,home,KO
TPN7873399,1-9-2019 16:28,KO05,ED51EWW52190,2.8,KO,home,KO
ZGK3877849,2-9-2019 20:28,KO05,ED51EWW52190,2.8,KO,home,KO
RKW6114495,28-1-2020 01:30,KO05,ED51EWW52190,2.8,KO,home,KO
UAS6188433,7-2-2020 18:17,KO05,ED51EWW52190,2.8,KO,home,KO
YBA4731441,13-2-2020 18:47,KO05,ED51EWW52190,2.8,KO,home,KO
BJR6087036,20-2-2020 23:51,KO05,ED51EWW52190,2.8,KO,home,KO
LKS4588856,25-2-2020 11:23,KO05,ED51EWW52190,2.8,KO,home,KO
QLZ6634284,18-5-2020 15:39,KO05,ED51EWW52190,2.8,KO,home,KO
XOD9434843,19-5-2020 08:28,KO05,ED51EWW52190,2.8,KO,home,KO
NGD4513465,31-5-2020 00:19,KO05,ED51EWW52190,2.8,KO,home,KO
QYZ1430992,24-7-2020 14:51,KO05,ED51EWW52190,2.8,KO,home,KO
TQQ4358572,4-8-2020 03:29,KO05,ED51EWW52190,2.8,KO,home,KO
QSN8508661,7-8-2020 09:44,KO05,ED51EWW52190,2.8,KO,home,KO
YQX3885851,11-8-2020 08:41,KO05,ED51EWW52190,2.8,KO,home,KO
WMT8530243,11-8-2020 13:45,KO05,ED51EWW52190,2.8,KO,home,KO
ELG4330827,23-11-2020 06:12,KO05,ED51EWW52190,2.8,KO,home,KO
VXK2901654,28-11-2020 16:39,KO05,ED51EWW52190,2.8,KO,home,KO
SUC6166192,25-12-2020 02:35,KO05,ED51EWW52190,2.8,KO,home,KO
DUJ0317309,28-12-2020 05:31,KO05,ED51EWW52190,2.8,KO,home,KO
ZHU2058792,8-1-2021 05:14,KO05,ED51EWW52190,2.8,KO,home,KO
DTG5797939,10-1-2021 13:38,KO05,ED51EWW52190,2.8,KO,home,KO
JLA5395388,11-3-2021 21:49,KO05,ED51EWW52190,2.8,KO,home,KO
TIH7752560,31-3-2021 01:43,KO05,ED51EWW52190,2.8,KO,home,KO
HXG8879230,19-4-2021 06:29,KO05,ED51EWW52190,2.8,KO,home,KO
HJB5750885,7-5-2021 00:57,KO05,ED51EWW52190,2.8,KO,home,KO
JOJ4020023,9-5-2021 00:52,KO05,ED51EWW52190,2.8,KO,home,KO
TBM8246079,17-5-2021 02:13,KO05,ED51EWW52190,2.8,KO,home,KO
QJW5926696,27-5-2021 00:04,KO05,ED51EWW52190,2.8,KO,home,KO
UMF4273614,8-8-2021 06:37,KO05,ED51EWW52190,2.8,KO,home,KO
BNK6897923,15-10-2021 07:21,KO05,ED51EWW52190,2.8,KO,home,KO
MCV2432668,8-11-2021 20:38,KO05,ED51EWW52190,2.8,KO,home,KO
KJC7757503,27-4-2020 03:46,KO05,AT19HLV57173,2.2,OO,visitor,KO
VPM2283406,4-12-2019 14:10,KO05,DP11ENT03275,2.2,AO,visitor,KO
QXX0018716,15-1-2019 19:24,KO05,XV40HUQ04740,2.5,OO,visitor,KO
IEB8484394,9-7-2020 09:38,KO05,XV40HUQ04740,1.5,OO,visitor,KO
CHD8655666,16-5-2019 15:10,KO05,TV81MAQ99005,1.5,EG,visitor,KO
JUW1598221,20-10-2019 05:30,KO05,TV81MAQ99005,1.5,EG,visitor,KO
CFB4647518,21-10-2020 11:15,KO05,TV81MAQ99005,2.5,EG,visitor,KO
FKQ7854054,28-2-2021 01:56,KO05,NO82BAX82566,3.1,NE,visitor,KO
SJT4290133,9-1-2019 08:45,KO05,QW79CHL42244,2.8,KO,home,KO
THS1437499,10-2-2019 18:25,KO05,QW79CHL42244,2.8,KO,home,KO
PVI4362770,21-2-2019 03:31,KO05,QW79CHL42244,2.8,KO,home,KO
CTE1164600,17-6-2019 10:44,KO05,QW79CHL42244,2.8,KO,home,KO
RPH8536103,30-9-2019 17:43,KO05,QW79CHL42244,2.8,KO,home,KO
LWH4535487,24-12-2019 03:07,KO05,QW79CHL42244,2.8,KO,home,KO
CZU9807630,15-2-2020 00:41,KO05,QW79CHL42244,2.8,KO,home,KO
MYR2532685,13-3-2020 16:59,KO05,QW79CHL42244,2.8,KO,home,KO
KQN7713208,25-3-2020 10:37,KO05,QW79CHL42244,2.8,KO,home,KO
LJN0086012,8-5-2020 09:02,KO05,QW79CHL42244,2.8,KO,home,KO
UOJ0173661,19-5-2020 06:19,KO05,QW79CHL42244,2.8,KO,home,KO
SOJ1500413,8-8-2020 06:18,KO05,QW79CHL42244,2.8,KO,home,KO
ODW3828233,2-9-2020 22:17,KO05,QW79CHL42244,2.8,KO,home,KO
NQM0677866,17-11-2020 16:44,KO05,QW79CHL42244,2.8,KO,home,KO
ROT1380153,15-3-2021 07:39,KO05,QW79CHL42244,2.8,KO,home,KO
VOD6708572,1-4-2021 15:59,KO05,QW79CHL42244,2.8,KO,home,KO
LCQ4893597,25-5-2021 11:20,KO05,QW79CHL42244,2.8,KO,home,KO
WZV9458432,1-8-2021 14:18,KO05,QW79CHL42244,2.8,KO,home,KO
KZX5596506,13-8-2021 21:21,KO05,QW79CHL42244,2.8,KO,home,KO
XYK7130693,16-8-2021 18:27,KO05,QW79CHL42244,2.8,KO,home,KO
QIF8685465,27-1-2019 18:51,KO05,JO50FSF60755,2.2,KO,home,KO
SGZ7038483,11-3-2019 04:24,KO05,JO50FSF60755,2.2,KO,home,KO
ONE4172776,28-3-2019 01:54,KO05,JO50FSF60755,2.2,KO,home,KO
XXU2487230,22-4-2019 14:49,KO05,JO50FSF60755,2.2,KO,home,KO
NTD2004836,5-5-2019 11:55,KO05,JO50FSF60755,2.2,KO,home,KO
DOB4434963,7-8-2019 10:35,KO05,JO50FSF60755,2.2,KO,home,KO
TUQ8416326,30-8-2019 06:29,KO05,JO50FSF60755,2.2,KO,home,KO
TFJ4855943,6-10-2019 11:07,KO05,JO50FSF60755,2.2,KO,home,KO
PNP1969800,15-10-2019 10:20,KO05,JO50FSF60755,2.8,KO,home,KO
TIZ2500010,16-10-2019 21:07,KO05,JO50FSF60755,2.2,KO,home,KO
YMB3720602,10-11-2019 01:32,KO05,JO50FSF60755,2.2,KO,home,KO
AKG3464577,12-11-2019 15:53,KO05,JO50FSF60755,2.2,KO,home,KO
QPZ9738528,13-11-2019 16:09,KO05,JO50FSF60755,2.2,KO,home,KO
BMN5561781,17-11-2019 06:41,KO05,JO50FSF60755,2.2,KO,home,KO
CBF7436074,21-12-2019 03:47,KO05,JO50FSF60755,2.2,KO,home,KO
IKC4866187,30-12-2019 23:12,KO05,JO50FSF60755,2.2,KO,home,KO
KDT2979191,8-2-2020 11:09,KO05,JO50FSF60755,2.2,KO,home,KO
VAV2192467,11-2-2020 12:37,KO05,JO50FSF60755,2.2,KO,home,KO
ZWX1357187,4-3-2020 12:19,KO05,JO50FSF60755,2.2,KO,home,KO
QNF6463876,19-3-2020 10:13,KO05,JO50FSF60755,2.2,KO,home,KO
BMD9429375,30-3-2020 18:23,KO05,JO50FSF60755,2.2,KO,home,KO
NJE9004426,6-7-2020 16:42,KO05,JO50FSF60755,2.2,KO,home,KO
SNC8150513,2-8-2020 22:05,KO05,JO50FSF60755,2.2,KO,home,KO
KHP7956925,16-9-2020 21:22,KO05,JO50FSF60755,2.2,KO,home,KO
ORW6460865,7-10-2020 11:36,KO05,JO50FSF60755,2.2,KO,home,KO
PAE9234874,5-11-2020 21:37,KO05,JO50FSF60755,2.2,KO,home,KO
JKN5330530,14-12-2020 21:46,KO05,JO50FSF60755,2.2,KO,home,KO
GCO8791592,11-1-2021 09:27,KO05,JO50FSF60755,2.0,KO,home,KO
KYC6264070,26-2-2021 16:14,KO05,JO50FSF60755,2.2,KO,home,KO
CFK6124345,30-4-2021 11:40,KO05,JO50FSF60755,2.2,KO,home,KO
BBP0758926,13-5-2021 08:02,KO05,JO50FSF60755,2.2,KO,home,KO
DDU4340751,18-5-2021 06:46,KO05,JO50FSF60755,2.2,KO,home,KO
FFO1276718,12-6-2021 19:44,KO05,JO50FSF60755,2.2,KO,home,KO
SBZ3427760,9-8-2021 04:00,KO05,JO50FSF60755,2.2,KO,home,KO
CGS8946209,25-8-2021 19:02,KO05,JO50FSF60755,2.2,KO,home,KO
RUQ4361301,26-9-2021 01:55,KO05,JO50FSF60755,2.2,KO,home,KO
ZUJ4038806,30-9-2021 23:25,KO05,JO50FSF60755,2.2,KO,home,KO
FPU0425557,3-1-2019 15:44,KO05,WY00MLL63827,1.0,KO,home,KO
KQS3760335,15-2-2019 20:08,KO05,WY00MLL63827,1.0,KO,home,KO
NUX3138767,16-3-2019 08:37,KO05,WY00MLL63827,1.0,KO,home,KO
XQB7714726,19-3-2019 17:13,KO05,WY00MLL63827,1.0,KO,home,KO
YBG8834631,14-5-2019 02:23,KO05,WY00MLL63827,1.0,KO,home,KO
CWK7288220,28-5-2019 03:54,KO05,WY00MLL63827,1.0,KO,home,KO
XEO0167746,2-6-2019 10:18,KO05,WY00MLL63827,1.0,KO,home,KO
AIP0093632,30-7-2019 10:44,KO05,WY00MLL63827,3.1,KO,home,KO
VJX4230410,31-7-2019 04:17,KO05,WY00MLL63827,1.0,KO,home,KO
OAL7032291,8-9-2019 07:55,KO05,WY00MLL63827,1.0,KO,home,KO
ZMC5051429,10-4-2020 12:38,KO05,WY00MLL63827,1.0,KO,home,KO
RIO0964491,30-6-2020 10:16,KO05,WY00MLL63827,1.0,KO,home,KO
XVN7369262,19-7-2020 21:12,KO05,WY00MLL63827,1.0,KO,home,KO
DRD8672454,22-7-2020 01:03,KO05,WY00MLL63827,1.0,KO,home,KO
BSH2912652,18-8-2020 18:00,KO05,WY00MLL63827,1.0,KO,home,KO
YXB1475585,2-9-2020 12:18,KO05,WY00MLL63827,1.0,KO,home,KO
CYH8854734,5-9-2020 22:11,KO05,WY00MLL63827,1.0,KO,home,KO
PZY8206484,3-10-2020 23:29,KO05,WY00MLL63827,1.0,KO,home,KO
OWJ2673139,11-10-2020 05:53,KO05,WY00MLL63827,1.0,KO,home,KO
DNE5607227,26-11-2020 22:32,KO05,WY00MLL63827,1.0,KO,home,KO
STO9541227,9-12-2020 07:37,KO05,WY00MLL63827,1.0,KO,home,KO
VET2429967,26-12-2020 10:26,KO05,WY00MLL63827,1.0,KO,home,KO
RXC0961513,3-2-2021 03:14,KO05,WY00MLL63827,1.0,KO,home,KO
CZS6877516,15-2-2021 09:58,KO05,WY00MLL63827,1.0,KO,home,KO
KSG5419265,17-2-2021 13:36,KO05,WY00MLL63827,1.0,KO,home,KO
NJA4020022,27-2-2021 00:14,KO05,WY00MLL63827,1.0,KO,home,KO
SOF0173192,21-3-2021 18:51,KO05,WY00MLL63827,1.0,KO,home,KO
MWX7110564,8-5-2021 09:24,KO05,WY00MLL63827,1.0,KO,home,KO
NLQ5296677,18-5-2021 17:05,KO05,WY00MLL63827,1.0,KO,home,KO
SXY7015111,25-6-2021 12:37,KO05,WY00MLL63827,1.0,KO,home,KO
TFV3006239,30-7-2021 12:23,KO05,WY00MLL63827,1.0,KO,home,KO
